"FEATURE_ID","FEATURE_NAME","FEATURE_CLASS","STATE_ALPHA","STATE_NUMERIC","COUNTY_NAME","COUNTY_NUMERIC","PRIMARY_LAT_DMS","PRIM_LONG_DMS","PRIM_LAT_DEC","PRIM_LONG_DEC","SOURCE_LAT_DMS","SOURCE_LONG_DMS","SOURCE_LAT_DEC","SOURCE_LONG_DEC","ELEV_IN_M","ELEV_IN_FT","MAP_NAME","DATE_CREATED","DATE_EDITED","Town","Address"
988847,"Locust Grove Church","Church","NC",37,"Warren",185,"363018N","0781003W",36.5048677,-78.167494,NA,NA,NA,NA,106,348,"Bracey","6/17/1980","","Warrenton","Paschall Station Rd, Warrenton, NC 27589, USA"
988856,"Loftins Crossroads","Populated Place","NC",37,"Lenoir",107,"351200N","0773341W",35.1998855,-77.5613565,NA,NA,NA,NA,25,82,"Rivermont","6/17/1980","","Kinston","1908 Elijah Loftin Rd, Kinston, NC 28504, USA"
988868,"London Church","Church","NC",37,"Halifax",83,"362702N","0774344W",36.4504278,-77.7288702,NA,NA,NA,NA,78,256,"Roanoke Rapids","6/17/1980","","Roanoke Rapids","3480 US-158, Roanoke Rapids, NC 27870, USA"
988932,"Long Branch Church","Church","NC",37,"Sampson",163,"350202N","0783708W",35.0337784,-78.6189023,NA,NA,NA,NA,44,144,"Salemburg","6/17/1980","","Autryville","2868 Minnie Hall Rd, Autryville, NC 28318, USA"
988934,"Long Branch Church","Church","NC",37,"Harnett",85,"351608N","0783649W",35.2687748,-78.613626,NA,NA,NA,NA,58,190,"Dunn","6/17/1980","","Dunn","1013 Long Branch Rd, Dunn, NC 28334, USA"
988937,"Long Branch School","School","NC",37,"Johnston",101,"351818N","0782345W",35.304886,-78.3958371,NA,NA,NA,NA,55,180,"Peacocks Crossroads","6/17/1980","","Newton Grove","1745 Barefoot Rd, Newton Grove, NC 28366, USA"
988940,"Long Church","Church","NC",37,"Halifax",83,"360107N","0772440W",36.0184899,-77.4110797,NA,NA,NA,NA,28,92,"Hobgood","6/17/1980","","Hobgood","1103 NC-122, Hobgood, NC 27843, USA"
988946,"Long Creek","Populated Place","NC",37,"Pender",141,"342632N","0780035W",34.4421115,-78.0097139,NA,NA,NA,NA,8,26,"Currie","6/17/1980","","Rocky Point","21715 NC-210, Rocky Point, NC 28457, USA"
988961,"Long Creek Church","Church","NC",37,"Pender",141,"343004N","0780320W",34.5009998,-78.0555487,NA,NA,NA,NA,16,52,"Costin","6/17/1980","","Burgaw","12060 US-421, Currie, NC 28435, USA"
988970,"Long Grove Church","Church","NC",37,"Franklin",69,"361224N","0781410W",36.206538,-78.2361044,NA,NA,NA,NA,100,328,"Gold Sand","6/17/1980","","Louisburg","1255 Fuller Rd, Louisburg, NC 27549, USA"
989002,"Long Ridge Church","Church","NC",37,"Duplin",61,"350612N","0775517W",35.1032202,-77.9213725,NA,NA,NA,NA,43,141,"Summerlins Crossroads","6/17/1980","","Mt Olive","1483-1509 Tram Rd, Mt Olive, NC 28365, USA"
989022,"Longview Gardens School","School","NC",37,"Wake",183,"354709N","0783636W",35.785707,-78.6100029,NA,NA,NA,NA,89,292,"Raleigh East","6/17/1980","","Raleigh","318 N King Charles Rd, Raleigh, NC 27610, USA"
989023,"Longwood","Populated Place","NC",37,"Brunswick",19,"340013N","0783232W",34.0035047,-78.5422326,NA,NA,NA,NA,14,46,"Freeland","6/17/1980","","Longwood","2116 Longwood Rd NW, Longwood, NC 28452, USA"
989040,"Louisburg","Populated Place","NC",37,"Franklin",69,"360557N","0781804W",36.0990393,-78.301106,NA,NA,NA,NA,67,220,"Louisburg","6/17/1980","3/20/2008","Louisburg","101 S Main St, Louisburg, NC 27549, USA"
989041,"Louisburg College","School","NC",37,"Franklin",69,"360619N","0781757W",36.1051503,-78.2991614,NA,NA,NA,NA,87,285,"Louisburg","6/17/1980","","Louisburg","105 W College St, Louisburg, NC 27549, USA"
989052,"Love Grove Church","Church","NC",37,"Pender",141,"342305N","0774115W",34.3846128,-77.6874765,NA,NA,NA,NA,12,39,"Topsail","6/17/1980","","Hampstead","110 Williams Love Grove Church Rd, Hampstead, NC 28443, USA"
989053,"Love Grove Church","Church","NC",37,"Moore",125,"350955N","0792841W",35.1651568,-79.4780895,NA,NA,NA,NA,145,476,"Southern Pines","6/17/1980","","Aberdeen","100-158 Dawkins St Ext, Aberdeen, NC 28315, USA"
989054,"Love Grove Church","Church","NC",37,"Moore",125,"351534N","0793344W",35.2593192,-79.5622544,NA,NA,NA,NA,165,541,"Zion Grove","6/17/1980","","West End","100-162 Baldwin Dr, Seven Lakes, NC 27376, USA"
989055,"Love Grove Church","Church","NC",37,"Harnett",85,"352327N","0790517W",35.3907122,-79.0880789,NA,NA,NA,NA,115,377,"Broadway","6/17/1980","","Sanford","7155 Broadway Rd, Sanford, NC 27332, USA"
989056,"Love Grove School","School","NC",37,"Pender",141,"343339N","0780124W",34.5607226,-78.0233241,NA,NA,NA,NA,16,52,"Costin","6/17/1980","","Willard","4311 Piney Woods Rd, Willard, NC 28478, USA"
989057,"Love Memorial Church","Church","NC",37,"Wayne",191,"352013N","0780233W",35.3368293,-78.0424893,NA,NA,NA,NA,25,82,"Southwest Goldsboro","6/17/1980","","Goldsboro","429 Love Memorial Dr, Goldsboro, NC 27530, USA"
989064,"Lovely Hill Church","Church","NC",37,"Warren",185,"362204N","0780214W",36.3676488,-78.0372125,NA,NA,NA,NA,110,361,"Inez","6/17/1980","","Macon","Embro Odell Rd, Macon, NC 27551, USA"
989067,"Loves Creek Church","Church","NC",37,"Chatham",37,"354404N","0792606W",35.734307,-79.4350201,NA,NA,NA,NA,176,577,"Siler City","6/17/1980","","Siler City","1745 E 11th St, Siler City, NC 27344, USA"
989109,"Lowland","Populated Place","NC",37,"Pamlico",137,"351757N","0763352W",35.2990556,-76.5643719,NA,NA,NA,NA,1,3,"Lowland","6/17/1980","","Lowland","229-235 Horne Rd, Lowland, NC 28552, USA"
989149,"Lynn Crossroads","Populated Place","NC",37,"Durham",63,"355534N","0784541W",35.9259811,-78.7613942,NA,NA,NA,NA,143,469,"Southeast Durham","6/17/1980","","Durham","7325 Leesville Rd, Durham, NC 27703, USA"
989155,"Lyon Park School","School","NC",37,"Durham",63,"355922N","0785511W",35.9893105,-78.9197305,NA,NA,NA,NA,115,377,"Southwest Durham","6/17/1980","","Durham","1309 Halley St, Durham, NC 27707, USA"
989160,"Lystra Church","Church","NC",37,"Chatham",37,"355002N","0790438W",35.8337569,-79.0772339,NA,NA,NA,NA,171,561,"Farrington","6/17/1980","","Chapel Hill","165 Fellowship Dr, Chapel Hill, NC 27517, USA"
989169,"Macedonia","Populated Place","NC",37,"Wake",183,"354445N","0784415W",35.7457082,-78.7375053,NA,NA,NA,NA,148,486,"Lake Wheeler","6/17/1980","","Cary","5756-5798 Tryon Rd, Cary, NC 27518, USA"
989171,"Macedonia Church","Church","NC",37,"Columbus",47,"342303N","0785728W",34.3840559,-78.9578063,NA,NA,NA,NA,26,85,"Evergreen","6/17/1980","","Evergreen","100 Macedonia Church Rd, Evergreen, NC 28438, USA"
989174,"Macedonia Church","Church","NC",37,"Moore",125,"350213N","0793205W",35.0368228,-79.534765,NA,NA,NA,NA,132,433,"Hoffman","6/17/1980","","Hoffman","3300 Main St, Hoffman, NC 28347, USA"
989175,"Macedonia Church","Church","NC",37,"Duplin",61,"350309N","0780647W",35.052388,-78.1130465,NA,NA,NA,NA,50,164,"Warsaw North","6/17/1980","","Warsaw","911 NC-50, Warsaw, NC 28398, USA"
989179,"Macedonia Church","Church","NC",37,"Harnett",85,"352128N","0790742W",35.3576568,-79.1283577,NA,NA,NA,NA,98,322,"Murchisontown","6/17/1980","","Sanford","4714 Olivia Rd, Sanford, NC 27332, USA"
989183,"Macedonia Church","Church","NC",37,"Harnett",85,"353404N","0785358W",35.5676556,-78.8994595,NA,NA,NA,NA,124,407,"Cokesbury","6/17/1980","","Holly Springs","10481 NC-42, Holly Springs, NC 27540, USA"
989191,"Macedonia Church","Church","NC",37,"Wake",183,"354347N","0784449W",35.7295975,-78.7469505,NA,NA,NA,NA,129,423,"Lake Wheeler","6/17/1980","","Cary","7100 Holly Springs Rd, Raleigh, NC 27606, USA"
989193,"Macedonia Church","Church","NC",37,"Nash",127,"355304N","0780041W",35.8843217,-78.0113761,NA,NA,NA,NA,63,207,"Spring Hope","6/17/1980","","Spring Hope","527 Macedonia Rd, Spring Hope, NC 27882, USA"
989216,"Macon","Populated Place","NC",37,"Warren",185,"362620N","0780502W",36.4387585,-78.0838809,NA,NA,NA,NA,116,381,"Macon","6/17/1980","3/20/2008","Macon","US-158, Macon, NC 27551, USA"
989217,"Macon Church","Church","NC",37,"Warren",185,"362636N","0780416W",36.4432031,-78.0711029,NA,NA,NA,NA,114,374,"Macon","6/17/1980","","Macon","Old Macon Hwy, Macon, NC 27551, USA"
989232,"Magnolia","Populated Place","NC",37,"Duplin",61,"345348N","0780315W",34.8965563,-78.0541545,NA,NA,NA,NA,42,138,"Warsaw South","6/17/1980","3/20/2008","Magnolia","100-198 US-117, Magnolia, NC 28453, USA"
989234,"Magnolia Church","Church","NC",37,"Columbus",47,"341122N","0783326W",34.1893357,-78.5572335,NA,NA,NA,NA,12,39,"Old Dock","6/17/1980","","Whiteville","1558 Crusoe Island Rd, Whiteville, NC 28472, USA"
989253,"Malbys Crossroads Church","Church","NC",37,"Wake",183,"354800N","0782915W",35.7998737,-78.4875008,NA,NA,NA,NA,96,315,"Knightdale","6/17/1980","","Knightdale","1205 N Smithfield Rd, Knightdale, NC 27545, USA"
989269,"Manassas Church","Church","NC",37,"Franklin",69,"360726N","0782455W",36.1237605,-78.4152755,NA,NA,NA,NA,118,387,"Franklinton","6/17/1980","","Franklinton","1291 Ballard Pruitt Rd, Franklinton, NC 27525, USA"
989272,"Mangum","Populated Place","NC",37,"Richmond",153,"350723N","0795914W",35.1229262,-79.9872787,NA,NA,NA,NA,87,285,"Mangum","6/17/1980","","Mt Gilead","5615 Grassy Island Rd, Mt Gilead, NC 27306, USA"
989273,"Mangum School","School","NC",37,"Durham",63,"361012N","0785233W",36.1698652,-78.8758404,NA,NA,NA,NA,155,509,"Rougemont","6/17/1980","","Bahama","9008 Quail Roost Rd, Bahama, NC 27503, USA"
989274,"Manhollow Church","Church","NC",37,"Pender",141,"342744N","0773540W",34.4621119,-77.5944161,NA,NA,NA,NA,19,62,"Holly Ridge","6/17/1980","","Hampstead","2-142 Manhollow Church Rd, Hampstead, NC 28443, USA"
989276,"Manley Grove Church","Church","NC",37,"Wayne",191,"351507N","0781302W",35.2518312,-78.217218,NA,NA,NA,NA,53,174,"Grantham","6/17/1980","","Mt Olive","532-698 Manley Grove Church Rd, Mt Olive, NC 28365, USA"
989284,"Manns Chapel","Church","NC",37,"Chatham",37,"355046N","0790734W",35.8459777,-79.126124,NA,NA,NA,NA,178,584,"Bynum","6/17/1980","","Pittsboro","175 Poythress Rd, Pittsboro, NC 27312, USA"
989285,"Manns Chapel","Church","NC",37,"Nash",127,"360529N","0775142W",36.0912638,-77.8616477,NA,NA,NA,NA,60,197,"Drake","6/17/1980","","Whitakers","9992 Red Oak Rd, Whitakers, NC 27891, USA"
989290,"Manson","Populated Place","NC",37,"Warren",185,"362519N","0781659W",36.4218122,-78.2830508,NA,NA,NA,NA,129,423,"Middleburg","6/17/1980","","Manson","1410 N US 1, Manson, NC 27553, USA"
989309,"Maple Grove School","School","NC",37,"Sampson",163,"351418N","0782701W",35.2382206,-78.4502842,NA,NA,NA,NA,61,200,"Timothy","6/17/1980","","Dunn","2918 Easy St, Dunn, NC 28334, USA"
989318,"Maple Street Church","Church","NC",37,"Richmond",153,"345435N","0794607W",34.9095984,-79.7686688,NA,NA,NA,NA,101,331,"Rockingham","6/17/1980","","Rockingham","128 Maple St, Rockingham, NC 28379, USA"
989331,"Margaret","Populated Place","NC",37,"Franklin",69,"360130N","0781334W",36.024874,-78.226104,NA,NA,NA,NA,98,322,"Justice","6/17/1980","","Louisburg","1945 Ferrells Bridge Rd, Louisburg, NC 27549, USA"
989335,"Maribel","Populated Place","NC",37,"Pamlico",137,"351001N","0764224W",35.1668343,-76.7065957,NA,NA,NA,NA,1,3,"Vandemere","6/17/1980","","Bayboro","164 Lynchs Beach Loop Rd, Bayboro, NC 28515, USA"
989336,"Maribel School","School","NC",37,"Pamlico",137,"351018N","0764146W",35.1715565,-76.69604,NA,NA,NA,NA,2,7,"Vandemere","6/17/1980","","Bayboro","4900 NC-304, Bayboro, NC 28515, USA"
989347,"Marks Creek Church","Church","NC",37,"Richmond",153,"345445N","0793800W",34.9123781,-79.6333851,NA,NA,NA,NA,132,433,"Hamlet","6/17/1980","","Hamlet","484 Marks Creek Church Rd, Hamlet, NC 28345, USA"
989350,"Marlboro","Populated Place","NC",37,"Pitt",147,"353449N","0773531W",35.5801605,-77.5919164,NA,NA,NA,NA,25,82,"Farmville","6/17/1980","","Farmville","8471 E Marlboro Rd, Farmville, NC 27828, USA"
989357,"Marrows Chapel","Church","NC",37,"Vance",181,"362900N","0782900W",36.4831987,-78.4833321,NA,NA,NA,NA,132,433,"Townsville","6/17/1980","","Oxford","2876 Morgan Rd, Bullock, NC 27507, USA"
989361,"Mars Hill Church","Church","NC",37,"Orange",135,"360637N","0790556W",36.1101403,-79.0989016,NA,NA,NA,NA,192,630,"Hillsborough","6/17/1980","","Hillsborough","1418 Nc Highway 86 N, Hillsborough, NC 27278, USA"
989380,"Marshall Chapel School","School","NC",37,"Onslow",133,"344427N","0771925W",34.740718,-77.3235699,NA,NA,NA,NA,10,33,"Camp Lejeune","6/17/1980","","Jacksonville","144 Marshall Chapel Rd, Jacksonville, NC 28546, USA"
989384,"Marshallberg","Populated Place","NC",37,"Carteret",31,"344341N","0763057W",34.7279403,-76.5157565,NA,NA,NA,NA,1,3,"Harkers Island","6/17/1980","1/29/2011","Marshallberg","129 Goose Pond Rd, Marshallberg, NC 28553, USA"
989387,"Marshel Chapel","Church","NC",37,"Moore",125,"351325N","0793831W",35.2234826,-79.6419815,NA,NA,NA,NA,181,594,"Norman","6/17/1980","","Jackson Springs","772 Mill Rd, Jackson Springs, NC 27281, USA"
989390,"Marthas Chapel United Church of Christ","Church","NC",37,"Chatham",37,"354727N","0785750W",35.7907047,-78.963898,NA,NA,NA,NA,99,325,"Green Level","1/1/2000","","Apex","3705 NC-751, Apex, NC 27523, USA"
989402,"Martin Junior High School","School","NC",37,"Wake",183,"354844N","0784113W",35.8120954,-78.6869486,NA,NA,NA,NA,125,410,"Raleigh West","6/17/1980","","Raleigh","3318-3528 Horton St, Raleigh, NC 27607, USA"
989416,"Mary Chapel","Church","NC",37,"Halifax",83,"360928N","0772559W",36.1576556,-77.4330258,NA,NA,NA,NA,39,128,"Scotland Neck","6/17/1980","","Scotland Neck","2-306 Cemetery Rd, Scotland Neck, NC 27874, USA"
989423,"Mary Stewart School","School","NC",37,"Harnett",85,"352034N","0783456W",35.3426628,-78.5822342,NA,NA,NA,NA,75,246,"Dunn","6/17/1980","","Dunn","3418 US-301, Dunn, NC 28334, USA"
989425,"Marys Chapel","Church","NC",37,"Granville",77,"360420N","0783536W",36.0720927,-78.5933351,NA,NA,NA,NA,148,486,"Grissom","6/17/1980","","Wake Forest","3500 Bruce Garner Rd, Wake Forest, NC 27587, USA"
989437,"Masonboro Church","Church","NC",37,"New Hanover",129,"341054N","0775145W",34.1815595,-77.8624846,NA,NA,NA,NA,8,26,"Wrightsville Beach","6/17/1980","","Wilmington","1500-1514 Beasley Rd, Wilmington, NC 28409, USA"
989442,"Masons Crossroads","Populated Place","NC",37,"Scotland",165,"344405N","0793341W",34.7346042,-79.5614414,NA,NA,NA,NA,68,223,"McColl","6/17/1980","","Gibson","8701 X Way Rd, Gibson, NC 28343, USA"
989445,"Massey Chapel","Church","NC",37,"Durham",63,"355348N","0785631W",35.8965351,-78.9419531,NA,NA,NA,NA,96,315,"Southwest Durham","6/17/1980","","Durham","7621 Massey Chapel Rd, Durham, NC 27713, USA"
989471,"Matthew Chapel","Church","NC",37,"Wake",183,"354143N","0785003W",35.6951532,-78.8341756,NA,NA,NA,NA,118,387,"Apex","6/17/1980","","Apex","5700 Bobbitt Rd, Apex, NC 27539, USA"
989472,"Matthews Chapel","Church","NC",37,"Scotland",165,"344318N","0793224W",34.7215491,-79.5400514,NA,NA,NA,NA,67,220,"McColl","6/17/1980","","Laurinburg","10741 Leisure Rd, Laurinburg, NC 28352, USA"
989474,"Matthews Crossroads","Populated Place","NC",37,"Nash",127,"360339N","0780213W",36.0607078,-78.0369322,NA,NA,NA,NA,99,325,"Castalia","6/17/1980","","Castalia","7298-7416 State Rd 1310, Castalia, NC 27816, USA"
989483,"Maury","Populated Place","NC",37,"Greene",79,"352856N","0773510W",35.4821062,-77.5860822,NA,NA,NA,NA,24,79,"Hookerton","6/17/1980","1/29/2011","Maury","4460 Hwy 123 N, Snow Hill, NC 28580, USA"
989505,"Mays Chapel","Church","NC",37,"Wayne",191,"351725N","0780215W",35.2901632,-78.0374891,NA,NA,NA,NA,54,177,"Southwest Goldsboro","6/17/1980","","Dudley","3831 S U.S. 117 Alt Hwy, Dudley, NC 28333, USA"
989507,"Mays Chapel","Church","NC",37,"Chatham",37,"353738N","0791347W",35.6270926,-79.2297406,NA,NA,NA,NA,129,423,"Pittsboro","6/17/1980","","Bear Creek","1448-1698 Mays Chapel Rd, Bear Creek, NC 27207, USA"
989509,"Mays Store","Locale","NC",37,"Lenoir",107,"351641N","0774702W",35.2779406,-77.7838669,NA,NA,NA,NA,29,95,"La Grange","6/17/1980","","La Grange","5240-5374 Mays Store Rd, La Grange, NC 28551, USA"
989512,"Mc Coy Grove Church","Church","NC",37,"Harnett",85,"352656N","0784949W",35.4487705,-78.830296,NA,NA,NA,NA,74,243,"Lillington","6/17/1980","","Fuquay Varina","60 Wilburn Rd, Fuquay Varina, NC 27526, USA"
989524,"McArthur Crossroads","Populated Place","NC",37,"Scotland",165,"344306N","0792917W",34.7182165,-79.4881043,NA,NA,NA,NA,60,197,"Johns","6/17/1980","","Laurinburg","7901-9199 Hasty Rd, Laurinburg, NC 28352, USA"
989542,"McConnell","Populated Place","NC",37,"Moore",125,"352752N","0793033W",35.4643138,-79.5091919,NA,NA,NA,NA,120,394,"Robbins","6/17/1980","","Robbins","2103-2121 NC-22, Robbins, NC 27325, USA"
989553,"McCullers Crossroads","Populated Place","NC",37,"Wake",183,"353955N","0784157W",35.665155,-78.6991742,NA,NA,NA,NA,127,417,"Lake Wheeler","6/17/1980","","Raleigh","8005 Ten-Ten Rd, Raleigh, NC 27603, USA"
989555,"McDade","Populated Place","NC",37,"Orange",135,"361121N","0791014W",36.1893054,-79.1705709,NA,NA,NA,NA,222,728,"Cedar Grove","6/17/1980","","Cedar Grove","1199 McDade Store Rd, Cedar Grove, NC 27231, USA"
989556,"McDaniels","Populated Place","NC",37,"Sampson",163,"345301N","0782649W",34.8835033,-78.4469488,NA,NA,NA,NA,32,105,"Bonnetsville","6/17/1980","","Garland","5627-5689 Old Mintz Hwy, Garland, NC 28441, USA"
989558,"McDonald Church","Church","NC",37,"Richmond",153,"345814N","0794110W",34.9704318,-79.6861636,NA,NA,NA,NA,107,351,"Hamlet","6/17/1980","","Rockingham","205 McDonald Church Rd, Rockingham, NC 28379, USA"
989559,"McDonalds Chapel","Church","NC",37,"Moore",125,"351052N","0793246W",35.1809877,-79.5461467,NA,NA,NA,NA,123,404,"West End","6/17/1980","","Aberdeen","1374 Foxfire Rd, Aberdeen, NC 28315, USA"
989566,"McDuffie Memorial Church","Church","NC",37,"Orange",135,"355805N","0790341W",35.9679202,-79.0614003,NA,NA,NA,NA,170,558,"Chapel Hill","6/17/1980","","Chapel Hill","7707 S Hwy 86, Chapel Hill, NC 27514, USA"
989578,"McGee Crossroads","Populated Place","NC",37,"Johnston",101,"353102N","0783445W",35.5171042,-78.5791756,NA,NA,NA,NA,89,292,"Edmondson","6/17/1980","","Benson","13422-13468 NC-210, Benson, NC 27504, USA"
989610,"McLean Church","Church","NC",37,"Richmond",153,"350511N","0794202W",35.0862617,-79.7006028,NA,NA,NA,NA,131,430,"Millstone Lake","6/17/1980","","Ellerbe","714 Fire Tower Rd, Ellerbe, NC 28338, USA"
989613,"McLeans Church","Church","NC",37,"Harnett",85,"351825N","0784939W",35.3068281,-78.8275226,NA,NA,NA,NA,79,259,"Bunnlevel","6/17/1980","","Bunnlevel","2676 McLean Chapel Church Rd, Bunnlevel, NC 28323, USA"
989621,"McMannen Church","Church","NC",37,"Durham",63,"360138N","0785747W",36.027087,-78.9630646,NA,NA,NA,NA,143,469,"Northwest Durham","6/17/1980","","Durham","4102 Neal Rd, Durham, NC 27705, USA"
989643,"McNir Chapel","Church","NC",37,"Richmond",153,"350649N","0793522W",35.1134869,-79.5894854,NA,NA,NA,NA,115,377,"Hoffman","6/17/1980","","Jackson Springs","371-399 State Rd 1465, Jackson Springs, NC 27281, USA"
989653,"McRaes Chapel","Church","NC",37,"Harnett",85,"352038N","0785621W",35.3437705,-78.9391902,NA,NA,NA,NA,60,197,"Anderson Creek","6/17/1980","","Lillington","8326 Nc 27 W, Lillington, NC 27546, USA"
989656,"McTyeire Church","Church","NC",37,"Nash",127,"360429N","0774842W",36.0745974,-77.8116457,NA,NA,NA,NA,39,128,"Drake","6/17/1980","","Battleboro","10163-10285 Watson Seed Farm Rd, Whitakers, NC 27891, USA"
989658,"McZaurn Church","Church","NC",37,"Scotland",165,"345136N","0792505W",34.8598829,-79.4180987,NA,NA,NA,NA,76,249,"Laurinburg","6/17/1980","","Laurinburg","18721 Old Wire Rd, Laurinburg, NC 28352, USA"
989659,"Mciver School","School","NC",37,"Halifax",83,"362630N","0775338W",36.4415379,-77.8938757,NA,NA,NA,NA,107,351,"Littleton","6/17/1980","","Littleton","1404 Bacon Rd, Littleton, NC 27850, USA"
989682,"Meadowbrook Country Club","Locale","NC",37,"Wake",183,"353946N","0783407W",35.6626547,-78.5686158,NA,NA,NA,NA,104,341,"Garner","6/17/1980","","Garner","7921 Country Club Dr, Garner, NC 27529, USA"
989701,"Medfield","Populated Place","NC",37,"Wake",183,"354824N","0784443W",35.80654,-78.745283,NA,NA,NA,NA,138,453,"Raleigh West","6/17/1980","","Raleigh","2002 Trenton Rd, Raleigh, NC 27607, USA"
989723,"Memorial Church","Church","NC",37,"Wayne",191,"353241N","0780115W",35.5446043,-78.0208216,NA,NA,NA,NA,44,144,"Kenly East","6/17/1980","","Fremont","1577-2089 Memorial Church Rd, Fremont, NC 27830, USA"
989735,"Meredith College","School","NC",37,"Wake",183,"354758N","0784124W",35.7993384,-78.6899671,NA,NA,NA,NA,144,472,"Raleigh West","6/17/1980","5/11/2015","Raleigh","Meredith College St, Raleigh, NC 27607, USA"
989740,"Meronies Church","Church","NC",37,"Chatham",37,"353913N","0791959W",35.6534784,-79.333075,NA,NA,NA,NA,165,541,"Siler City NE","6/17/1980","","Siler City","10568 NC-902, Bear Creek, NC 27207, USA"
989741,"Merrick-Moore School","School","NC",37,"Durham",63,"360020N","0785107W",36.0054223,-78.8519514,NA,NA,NA,NA,114,374,"Northeast Durham","6/17/1980","","Durham","2325 Cheek Rd, Durham, NC 27704, USA"
989745,"Merrimon Church","Church","NC",37,"Carteret",31,"345701N","0763753W",34.9501614,-76.6313184,NA,NA,NA,NA,1,3,"Merrimon","6/17/1980","","Beaufort","5012 Merrimon Rd, Beaufort, NC 28516, USA"
989747,"Merritt's Chapel United Methodist Church","Church","NC",37,"Chatham",37,"354836N","0790057W",35.80987,-79.0158435,NA,NA,NA,NA,84,276,"Farrington","6/17/1980","12/1/2011","Chapel Hill","754-806 Farrington Point Rd, Chapel Hill, NC 27517, USA"
989748,"Merry Grove Church","Church","NC",37,"Wake",183,"354746N","0781830W",35.7959879,-78.3083313,NA,NA,NA,NA,108,354,"Zebulon","6/17/1980","","Zebulon","1408 Pulley-Gordon Rd, Zebulon, NC 27597, USA"
989759,"Michel School","School","NC",37,"Granville",77,"362622N","0783141W",36.4393102,-78.5280553,NA,NA,NA,NA,135,443,"Stovall","6/17/1980","","Oxford","7683 John Penn Rd, Oxford, NC 27565, USA"
989772,"Middle Creek Church","Church","NC",37,"Wake",183,"353528N","0783838W",35.5909906,-78.6438976,NA,NA,NA,NA,97,318,"Angier","6/17/1980","","Raleigh","7009 Rock Service Station Rd, Raleigh, NC 27603, USA"
989796,"Middle School","School","NC",37,"Orange",135,"355425N","0791800W",35.9068068,-79.300017,NA,NA,NA,NA,176,577,"Saxapahaw","6/17/1980","","Graham","4110 E Greensboro Chapel Hill Rd, Graham, NC 27253, USA"
989801,"Middle Sound Church","Church","NC",37,"New Hanover",129,"341601N","0774645W",34.2668362,-77.7791479,NA,NA,NA,NA,7,23,"Scotts Hill","6/17/1980","","Wilmington","1621 Middle Sound Loop Rd, Wilmington, NC 28411, USA"
989806,"Middlesex Church","Church","NC",37,"Nash",127,"355049N","0781034W",35.8468217,-78.1761045,NA,NA,NA,NA,67,220,"Middlesex","6/17/1980","","Middlesex","5361 S Nc 231, Middlesex, NC 27557, USA"
989835,"Midway Park School","School","NC",37,"Onslow",133,"344317N","0771915W",34.7212737,-77.3207919,NA,NA,NA,NA,11,36,"Camp Lejeune","6/17/1980","","Midway Park","107-119 Carver Dr, Jacksonville, NC 28544, USA"
989837,"Midway High School","School","NC",37,"Sampson",163,"351126N","0783016W",35.1904437,-78.5044529,NA,NA,NA,NA,63,207,"Mingo","1/1/2000","","Dunn","1500 Midway Elementary School Rd, Dunn, NC 28334, USA"
989850,"Miles","Populated Place","NC",37,"Orange",135,"360510N","0791335W",36.0862499,-79.2264052,NA,NA,NA,NA,214,702,"Efland","6/17/1980","","Mebane","6301 US-70, Mebane, NC 27302, USA"
989891,"Mill Branch Church","Church","NC",37,"Columbus",47,"341011N","0784701W",34.169614,-78.7836312,NA,NA,NA,NA,26,85,"Tabor City East","6/17/1980","","Clarendon","20097-20145 Peacock Rd, Tabor City, NC 28463, USA"
989892,"Mill Branch Church","Church","NC",37,"Columbus",47,"341505N","0784109W",34.2512798,-78.6858492,NA,NA,NA,NA,17,56,"Whiteville","6/17/1980","","Whiteville","76 Brittany Ln, Whiteville, NC 28472, USA"
989894,"Mill Branch Church","Church","NC",37,"Nash",127,"355317N","0775139W",35.8879331,-77.8608147,NA,NA,NA,NA,44,144,"Rocky Mount","6/17/1980","","Rocky Mount","5702 S Halifax Rd, Rocky Mount, NC 27803, USA"
